Location,Rainfall (inches),Date,YEAR,MONTH,DAY
Tatooine,0,20170725,2017,7,25
Tatooine,0,20170726,2017,7,26
Tatooine,0.07,20170727,2017,7,27
Tatooine,0.05,20170728,2017,7,28
Tatooine,0.09,20170729,2017,7,29
Tatooine,0.06,20170730,2017,7,30
Tatooine,0,20170731,2017,7,31
Tatooine,0.02,20170801,2017,8,1
Tatooine,0,20170802,2017,8,2
Tatooine,0.03,20170803,2017,8,3
Tatooine,0.07,20170804,2017,8,4
Tatooine,0.07,20170805,2017,8,5
Tatooine,0,20170806,2017,8,6
Tatooine,0,20170807,2017,8,7
Tatooine,0,20170808,2017,8,8
Tatooine,0.09,20170809,2017,8,9
Tatooine,0,20170810,2017,8,10
Tatooine,0,20170811,2017,8,11
Tatooine,0,20170812,2017,8,12
Tatooine,0,20170813,2017,8,13
Tatooine,0.07,20170814,2017,8,14
Tatooine,0,20170815,2017,8,15
Tatooine,0.0,20170816,2017,8,16
Tatooine,0,20170817,2017,8,17
Tatooine,0,20170818,2017,8,18
Tatooine,0.08,20170819,2017,8,19
Tatooine,0,20170820,2017,8,20
Tatooine,0.02,20170821,2017,8,21
Tatooine,0,20170822,2017,8,22
Tatooine,0.08,20170823,2017,8,23
Tatooine,0,20170824,2017,8,24
Tatooine,0.09,20170825,2017,8,25
Tatooine,0,20170826,2017,8,26
Tatooine,0.07,20170827,2017,8,27
Tatooine,0.02,20170828,2017,8,28
Tatooine,0.09,20170829,2017,8,29
Tatooine,0.02,20170830,2017,8,30
Tatooine,0,20170831,2017,8,31
Tatooine,0.03,20170901,2017,9,1
Tatooine,0.02,20170902,2017,9,2
Tatooine,0.04,20170903,2017,9,3
Tatooine,0,20170904,2017,9,4
Tatooine,0.06,20170905,2017,9,5
Tatooine,0,20170906,2017,9,6
Tatooine,0,20170907,2017,9,7
Tatooine,0.1,20170908,2017,9,8
Tatooine,0.05,20170909,2017,9,9
Tatooine,0.05,20170910,2017,9,10
Tatooine,0,20170911,2017,9,11
Tatooine,0,20170912,2017,9,12
Tatooine,0,20170913,2017,9,13
Tatooine,0.01,20170914,2017,9,14
Tatooine,0.07,20170915,2017,9,15
Tatooine,0,20170916,2017,9,16
Tatooine,0.01,20170917,2017,9,17
Tatooine,0.05,20170918,2017,9,18
Tatooine,0.07,20170919,2017,9,19
Tatooine,0.01,20170920,2017,9,20
Tatooine,0,20170921,2017,9,21
Tatooine,0.05,20170922,2017,9,22
Tatooine,0,20170923,2017,9,23
Tatooine,0.04,20170924,2017,9,24
Tatooine,0,20170925,2017,9,25
Tatooine,0.01,20170926,2017,9,26
Tatooine,0.03,20170927,2017,9,27
Tatooine,0,20170928,2017,9,28
Tatooine,0.02,20170929,2017,9,29
Tatooine,0.03,20170930,2017,9,30
Tatooine,0.03,20171001,2017,10,1
Tatooine,0,20171002,2017,10,2
Tatooine,0,20171003,2017,10,3
Tatooine,0.09,20171004,2017,10,4
Tatooine,0,20171005,2017,10,5
Tatooine,0.01,20171006,2017,10,6
Tatooine,0,20171007,2017,10,7
Tatooine,0,20171008,2017,10,8
Tatooine,0,20171009,2017,10,9
Tatooine,0,20171010,2017,10,10
Tatooine,0,20171011,2017,10,11
Tatooine,0.02,20171012,2017,10,12
Tatooine,0.08,20171013,2017,10,13
Tatooine,0,20171014,2017,10,14
Tatooine,0.05,20171015,2017,10,15
Tatooine,0,20171016,2017,10,16
Tatooine,0.04,20171017,2017,10,17
Tatooine,0.1,20171018,2017,10,18
Tatooine,0,20171019,2017,10,19
Tatooine,0.03,20171020,2017,10,20
Tatooine,0,20171021,2017,10,21
Tatooine,0.03,20171022,2017,10,22
Tatooine,0,20171023,2017,10,23
Tatooine,0.01,20171024,2017,10,24
Tatooine,0,20171025,2017,10,25
Tatooine,0.1,20171026,2017,10,26
Tatooine,0.01,20171027,2017,10,27
Tatooine,0.07,20171028,2017,10,28
Tatooine,0,20171029,2017,10,29
Tatooine,0,20171030,2017,10,30
Tatooine,0.09,20171031,2017,10,31
Tatooine,0,20171101,2017,11,1
Tatooine,0,20171102,2017,11,2
Tatooine,0.04,20171103,2017,11,3
Tatooine,0.08,20171104,2017,11,4
Tatooine,0,20171105,2017,11,5
Tatooine,0,20171106,2017,11,6
Tatooine,0.05,20171107,2017,11,7
Tatooine,0,20171108,2017,11,8
Tatooine,0,20171109,2017,11,9
Tatooine,0.09,20171110,2017,11,10
Tatooine,0.07,20171111,2017,11,11
Tatooine,0.07,20171112,2017,11,12
Tatooine,0.04,20171113,2017,11,13
Tatooine,0,20171114,2017,11,14
Tatooine,0,20171115,2017,11,15
Tatooine,0.03,20171116,2017,11,16
Tatooine,0.09,20171117,2017,11,17
Tatooine,0.09,20171118,2017,11,18
Tatooine,0,20171119,2017,11,19
Tatooine,0.1,20171120,2017,11,20
Tatooine,0,20171121,2017,11,21
Tatooine,0.09,20171122,2017,11,22
Tatooine,0.02,20171123,2017,11,23
Tatooine,0,20171124,2017,11,24
Tatooine,0.0,20171125,2017,11,25
Tatooine,0,20171126,2017,11,26
Tatooine,0.09,20171127,2017,11,27
Tatooine,0.04,20171128,2017,11,28
Tatooine,0.07,20171129,2017,11,29
Tatooine,0.01,20171130,2017,11,30
Tatooine,0,20171201,2017,12,1
Tatooine,0.02,20171202,2017,12,2
Tatooine,0.02,20171203,2017,12,3
Tatooine,0,20171204,2017,12,4
Tatooine,0.04,20171205,2017,12,5
Tatooine,0,20171206,2017,12,6
Tatooine,0,20171207,2017,12,7
Tatooine,0,20171208,2017,12,8
Tatooine,0,20171209,2017,12,9
Tatooine,0,20171210,2017,12,10
Tatooine,0.01,20171211,2017,12,11
Tatooine,0,20171212,2017,12,12
Tatooine,0,20171213,2017,12,13
Tatooine,0.01,20171214,2017,12,14
Tatooine,0,20171215,2017,12,15
Tatooine,0,20171216,2017,12,16
Tatooine,0,20171217,2017,12,17
Tatooine,0.08,20171218,2017,12,18
Tatooine,0,20171219,2017,12,19
Tatooine,0.08,20171220,2017,12,20
Tatooine,0,20171221,2017,12,21
Tatooine,0.02,20171222,2017,12,22
Tatooine,0,20171223,2017,12,23
Tatooine,0.01,20171224,2017,12,24
Tatooine,0,20171225,2017,12,25
Tatooine,0.03,20171226,2017,12,26
Tatooine,0,20171227,2017,12,27
Tatooine,0,20171228,2017,12,28
Tatooine,0,20171229,2017,12,29
Tatooine,0.02,20171230,2017,12,30
Tatooine,0.09,20171231,2017,12,31
Tatooine,0,20180101,2018,1,1
Tatooine,0.31,20180102,2018,1,2
Tatooine,0.36,20180103,2018,1,3
Tatooine,0.38,20180104,2018,1,4
Tatooine,0,20180105,2018,1,5
Tatooine,0,20180106,2018,1,6
Tatooine,0.23,20180107,2018,1,7
Tatooine,0.28,20180108,2018,1,8
Tatooine,0,20180109,2018,1,9
Tatooine,0,20180110,2018,1,10
Tatooine,0.26,20180111,2018,1,11
Tatooine,0.32,20180112,2018,1,12
Tatooine,0.25,20180113,2018,1,13
Tatooine,0.28,20180114,2018,1,14
Tatooine,0.4,20180115,2018,1,15
Tatooine,0.36,20180116,2018,1,16
Tatooine,0,20180117,2018,1,17
Tatooine,0.35,20180118,2018,1,18
Tatooine,0.33,20180119,2018,1,19
Tatooine,0.39,20180120,2018,1,20
Tatooine,0.24,20180121,2018,1,21
Tatooine,0,20180122,2018,1,22
Tatooine,0,20180123,2018,1,23
Tatooine,0.25,20180124,2018,1,24
Tatooine,0,20180125,2018,1,25
Tatooine,0.36,20180126,2018,1,26
Tatooine,0.36,20180127,2018,1,27
Tatooine,0.28,20180128,2018,1,28
Tatooine,0,20180129,2018,1,29
Tatooine,0.26,20180130,2018,1,30
Tatooine,0,20180131,2018,1,31
Tatooine,0.36,20180201,2018,2,1
Tatooine,0,20180202,2018,2,2
Tatooine,0,20180203,2018,2,3
Tatooine,0.31,20180204,2018,2,4
Tatooine,0.3,20180205,2018,2,5
Tatooine,0.29,20180206,2018,2,6
Tatooine,0.35,20180207,2018,2,7
Tatooine,0.22,20180208,2018,2,8
Tatooine,0.26,20180209,2018,2,9
Tatooine,0,20180210,2018,2,10
Tatooine,0.31,20180211,2018,2,11
Tatooine,0.28,20180212,2018,2,12
Tatooine,0.38,20180213,2018,2,13
Tatooine,0,20180214,2018,2,14
Tatooine,0,20180215,2018,2,15
Tatooine,0,20180216,2018,2,16
Tatooine,0,20180217,2018,2,17
Tatooine,0.4,20180218,2018,2,18
Tatooine,0,20180219,2018,2,19
Tatooine,0.33,20180220,2018,2,20
Tatooine,0,20180221,2018,2,21
Tatooine,0.37,20180222,2018,2,22
Tatooine,0.24,20180223,2018,2,23
Tatooine,0,20180224,2018,2,24
Tatooine,0,20180225,2018,2,25
Tatooine,0,20180226,2018,2,26
Tatooine,0,20180227,2018,2,27
Tatooine,0.21,20180228,2018,2,28
Tatooine,0.35,20180301,2018,3,1
Tatooine,0,20180302,2018,3,2
Tatooine,0.3,20180303,2018,3,3
Tatooine,0.26,20180304,2018,3,4
Tatooine,0,20180305,2018,3,5
Tatooine,0.35,20180306,2018,3,6
Tatooine,0.36,20180307,2018,3,7
Tatooine,0.27,20180308,2018,3,8
Tatooine,0.34,20180309,2018,3,9
Tatooine,0.4,20180310,2018,3,10
Tatooine,0.25,20180311,2018,3,11
Tatooine,0,20180312,2018,3,12
Tatooine,0.38,20180313,2018,3,13
Tatooine,0,20180314,2018,3,14
Tatooine,0.36,20180315,2018,3,15
Tatooine,0.29,20180316,2018,3,16
Tatooine,0,20180317,2018,3,17
Tatooine,0.29,20180318,2018,3,18
Tatooine,0,20180319,2018,3,19
Tatooine,0,20180320,2018,3,20
Tatooine,0.39,20180321,2018,3,21
Tatooine,0,20180322,2018,3,22
Tatooine,0.2,20180323,2018,3,23
Tatooine,0.28,20180324,2018,3,24
Tatooine,0,20180325,2018,3,25
Tatooine,0.36,20180326,2018,3,26
Tatooine,0,20180327,2018,3,27
Tatooine,0,20180328,2018,3,28
Tatooine,0.33,20180329,2018,3,29
Tatooine,0.21,20180330,2018,3,30
Tatooine,0.39,20180331,2018,3,31
Tatooine,0,20180401,2018,4,1
Tatooine,0,20180402,2018,4,2
Tatooine,0.33,20180403,2018,4,3
Tatooine,0.39,20180404,2018,4,4
Tatooine,0.23,20180405,2018,4,5
Tatooine,0.34,20180406,2018,4,6
Tatooine,0.22,20180407,2018,4,7
Tatooine,0.26,20180408,2018,4,8
Tatooine,0.3,20180409,2018,4,9
Tatooine,0.33,20180410,2018,4,10
Tatooine,0,20180411,2018,4,11
Tatooine,0.34,20180412,2018,4,12
Tatooine,0.33,20180413,2018,4,13
Tatooine,0.24,20180414,2018,4,14
Tatooine,0.33,20180415,2018,4,15
Tatooine,0,20180416,2018,4,16
Tatooine,0,20180417,2018,4,17
Tatooine,0,20180418,2018,4,18
Tatooine,0.31,20180419,2018,4,19
Tatooine,0.24,20180420,2018,4,20
Tatooine,0.25,20180421,2018,4,21
Tatooine,0.23,20180422,2018,4,22
Tatooine,0.25,20180423,2018,4,23
Tatooine,0.4,20180424,2018,4,24
Tatooine,0.32,20180425,2018,4,25
Tatooine,0,20180426,2018,4,26
Tatooine,0.25,20180427,2018,4,27
Tatooine,0,20180428,2018,4,28
Tatooine,0.36,20180429,2018,4,29
Tatooine,0.27,20180430,2018,4,30
Tatooine,0,20180501,2018,5,1
Tatooine,0,20180502,2018,5,2
Tatooine,0,20180503,2018,5,3
Tatooine,0,20180504,2018,5,4
Tatooine,0,20180505,2018,5,5
Tatooine,0,20180506,2018,5,6
Tatooine,0.3,20180507,2018,5,7
Tatooine,0.22,20180508,2018,5,8
Tatooine,0,20180509,2018,5,9
Tatooine,0,20180510,2018,5,10
Tatooine,0,20180511,2018,5,11
Tatooine,0.37,20180512,2018,5,12
Tatooine,0.26,20180513,2018,5,13
Tatooine,0,20180514,2018,5,14
Tatooine,0,20180515,2018,5,15
Tatooine,0.31,20180516,2018,5,16
Tatooine,0.21,20180517,2018,5,17
Tatooine,0.21,20180518,2018,5,18
Tatooine,0.22,20180519,2018,5,19
Tatooine,0.21,20180520,2018,5,20
Tatooine,0.32,20180521,2018,5,21
Tatooine,0.27,20180522,2018,5,22
Tatooine,0.3,20180523,2018,5,23
Tatooine,0.33,20180524,2018,5,24
Tatooine,0.29,20180525,2018,5,25
Tatooine,0.28,20180526,2018,5,26
Tatooine,0.23,20180527,2018,5,27
Tatooine,0,20180528,2018,5,28
Tatooine,0.36,20180529,2018,5,29
Tatooine,0,20180530,2018,5,30
Tatooine,0.34,20180531,2018,5,31
Tatooine,0.07,20180601,2018,6,1
Tatooine,0,20180602,2018,6,2
Tatooine,0.09,20180603,2018,6,3
Tatooine,0,20180604,2018,6,4
Tatooine,0,20180605,2018,6,5
Tatooine,0.08,20180606,2018,6,6
Tatooine,0,20180607,2018,6,7
Tatooine,0.07,20180608,2018,6,8
Tatooine,0,20180609,2018,6,9
Tatooine,0.01,20180610,2018,6,10
Tatooine,0.0,20180611,2018,6,11
Tatooine,0,20180612,2018,6,12
Tatooine,0.07,20180613,2018,6,13
Tatooine,0,20180614,2018,6,14
Tatooine,0.0,20180615,2018,6,15
Tatooine,0.09,20180616,2018,6,16
Tatooine,0.05,20180617,2018,6,17
Tatooine,0.04,20180618,2018,6,18
Tatooine,0,20180619,2018,6,19
Tatooine,0.06,20180620,2018,6,20
Tatooine,0,20180621,2018,6,21
Tatooine,0.03,20180622,2018,6,22
Tatooine,0,20180623,2018,6,23
Tatooine,0,20180624,2018,6,24
Tatooine,0,20180625,2018,6,25
Tatooine,0.01,20180626,2018,6,26
Tatooine,0,20180627,2018,6,27
Tatooine,0.03,20180628,2018,6,28
Tatooine,0,20180629,2018,6,29
Tatooine,0.04,20180630,2018,6,30
Tatooine,0.02,20180701,2018,7,1
Tatooine,0,20180702,2018,7,2
Tatooine,0,20180703,2018,7,3
Tatooine,0.02,20180704,2018,7,4
Tatooine,0.1,20180705,2018,7,5
Tatooine,0,20180706,2018,7,6
Tatooine,0,20180707,2018,7,7
Tatooine,0.09,20180708,2018,7,8
Tatooine,0,20180709,2018,7,9
Tatooine,0.07,20180710,2018,7,10
Tatooine,0,20180711,2018,7,11
Tatooine,0,20180712,2018,7,12
Tatooine,0.04,20180713,2018,7,13
Tatooine,0.03,20180714,2018,7,14
Tatooine,0.05,20180715,2018,7,15
Tatooine,0,20180716,2018,7,16
Tatooine,0.05,20180717,2018,7,17
Tatooine,0,20180718,2018,7,18
Tatooine,0.08,20180719,2018,7,19
Tatooine,0,20180720,2018,7,20
Tatooine,0.08,20180721,2018,7,21
Tatooine,0,20180722,2018,7,22
Tatooine,0,20180723,2018,7,23
Tatooine,0,20180724,2018,7,24
Tatooine,0.07,20180725,2018,7,25
Tatooine,0.08,20180726,2018,7,26
Tatooine,0,20180727,2018,7,27
Tatooine,0.09,20180728,2018,7,28
Tatooine,0,20180729,2018,7,29
Tatooine,0.07,20180730,2018,7,30
Tatooine,0,20180731,2018,7,31
Tatooine,0.08,20180801,2018,8,1
Tatooine,0.03,20180802,2018,8,2
Tatooine,0.09,20180803,2018,8,3
Tatooine,0,20180804,2018,8,4
Tatooine,0.1,20180805,2018,8,5
Tatooine,0,20180806,2018,8,6
Tatooine,0,20180807,2018,8,7
Tatooine,0.06,20180808,2018,8,8
Tatooine,0.08,20180809,2018,8,9
Tatooine,0,20180810,2018,8,10
Tatooine,0,20180811,2018,8,11
Tatooine,0.01,20180812,2018,8,12
Tatooine,0.01,20180813,2018,8,13
Tatooine,0.06,20180814,2018,8,14
Tatooine,0,20180815,2018,8,15
Tatooine,0.07,20180816,2018,8,16
Tatooine,0,20180817,2018,8,17
Tatooine,0.01,20180818,2018,8,18
Tatooine,0.07,20180819,2018,8,19
Tatooine,0.08,20180820,2018,8,20
Tatooine,0.01,20180821,2018,8,21
Tatooine,0.05,20180822,2018,8,22
Tatooine,0.08,20180823,2018,8,23
Tatooine,0.0,20180824,2018,8,24
Tatooine,0,20180825,2018,8,25
Tatooine,0,20180826,2018,8,26
Tatooine,0.05,20180827,2018,8,27
Tatooine,0.0,20180828,2018,8,28
Tatooine,0,20180829,2018,8,29
Tatooine,0.04,20180830,2018,8,30
Tatooine,0.09,20180831,2018,8,31
Tatooine,0.09,20180901,2018,9,1
Tatooine,0.1,20180902,2018,9,2
Tatooine,0,20180903,2018,9,3
Tatooine,0,20180904,2018,9,4
Tatooine,0,20180905,2018,9,5
Tatooine,0,20180906,2018,9,6
Tatooine,0,20180907,2018,9,7
Tatooine,0.02,20180908,2018,9,8
Tatooine,0.0,20180909,2018,9,9
Tatooine,0.1,20180910,2018,9,10
Tatooine,0.08,20180911,2018,9,11
Tatooine,0.07,20180912,2018,9,12
Tatooine,0.01,20180913,2018,9,13
Tatooine,0,20180914,2018,9,14
Tatooine,0.1,20180915,2018,9,15
Tatooine,0.09,20180916,2018,9,16
Tatooine,0.01,20180917,2018,9,17
Tatooine,0,20180918,2018,9,18
Tatooine,0,20180919,2018,9,19
Tatooine,0.02,20180920,2018,9,20
Tatooine,0,20180921,2018,9,21
Tatooine,0.07,20180922,2018,9,22
Tatooine,0.08,20180923,2018,9,23
Tatooine,0.1,20180924,2018,9,24
Tatooine,0,20180925,2018,9,25
Tatooine,0,20180926,2018,9,26
Tatooine,0,20180927,2018,9,27
Tatooine,0.09,20180928,2018,9,28
Tatooine,0.05,20180929,2018,9,29
Tatooine,0.03,20180930,2018,9,30
Tatooine,0,20181001,2018,10,1
Tatooine,0.04,20181002,2018,10,2
Tatooine,0,20181003,2018,10,3
Tatooine,0,20181004,2018,10,4
Tatooine,0,20181005,2018,10,5
Tatooine,0,20181006,2018,10,6
Tatooine,0.0,20181007,2018,10,7
Tatooine,0,20181008,2018,10,8
Tatooine,0,20181009,2018,10,9
Tatooine,0.06,20181010,2018,10,10
Tatooine,0.05,20181011,2018,10,11
Tatooine,0.09,20181012,2018,10,12
Tatooine,0.06,20181013,2018,10,13
Tatooine,0,20181014,2018,10,14
Tatooine,0.09,20181015,2018,10,15
Tatooine,0.1,20181016,2018,10,16
Tatooine,0.1,20181017,2018,10,17
Tatooine,0,20181018,2018,10,18
Tatooine,0.05,20181019,2018,10,19
Tatooine,0.08,20181020,2018,10,20
Tatooine,0.1,20181021,2018,10,21
Tatooine,0.1,20181022,2018,10,22
Tatooine,0.0,20181023,2018,10,23
Tatooine,0.09,20181024,2018,10,24
Tatooine,0,20181025,2018,10,25
Tatooine,0.08,20181026,2018,10,26
Tatooine,0,20181027,2018,10,27
Tatooine,0.02,20181028,2018,10,28
Tatooine,0.02,20181029,2018,10,29
Tatooine,0.05,20181030,2018,10,30
Tatooine,0.08,20181031,2018,10,31
Tatooine,0.04,20181101,2018,11,1
Tatooine,0.1,20181102,2018,11,2
Tatooine,0.01,20181103,2018,11,3
Tatooine,0.01,20181104,2018,11,4
Tatooine,0,20181105,2018,11,5
Tatooine,0,20181106,2018,11,6
Tatooine,0.09,20181107,2018,11,7
Tatooine,0.01,20181108,2018,11,8
Tatooine,0.07,20181109,2018,11,9
Tatooine,0,20181110,2018,11,10
Tatooine,0.07,20181111,2018,11,11
Tatooine,0.03,20181112,2018,11,12
Tatooine,0,20181113,2018,11,13
Tatooine,0,20181114,2018,11,14
Tatooine,0.08,20181115,2018,11,15
Tatooine,0.01,20181116,2018,11,16
Tatooine,0,20181117,2018,11,17
Tatooine,0,20181118,2018,11,18
Tatooine,0,20181119,2018,11,19
Tatooine,0.05,20181120,2018,11,20
Tatooine,0.08,20181121,2018,11,21
Tatooine,0.0,20181122,2018,11,22
Tatooine,0.09,20181123,2018,11,23
Tatooine,0.02,20181124,2018,11,24
Tatooine,0.05,20181125,2018,11,25
Tatooine,0,20181126,2018,11,26
Tatooine,0.01,20181127,2018,11,27
Tatooine,0,20181128,2018,11,28
Tatooine,0,20181129,2018,11,29
Tatooine,0.03,20181130,2018,11,30
Tatooine,0,20181201,2018,12,1
Tatooine,0,20181202,2018,12,2
Tatooine,0.07,20181203,2018,12,3
Tatooine,0,20181204,2018,12,4
Tatooine,0.0,20181205,2018,12,5
Tatooine,0.0,20181206,2018,12,6
Tatooine,0.01,20181207,2018,12,7
Tatooine,0,20181208,2018,12,8
Tatooine,0,20181209,2018,12,9
Tatooine,0,20181210,2018,12,10
Tatooine,0.07,20181211,2018,12,11
Tatooine,0,20181212,2018,12,12
Tatooine,0,20181213,2018,12,13
Tatooine,0,20181214,2018,12,14
Tatooine,0,20181215,2018,12,15
Tatooine,0.06,20181216,2018,12,16
Tatooine,0.04,20181217,2018,12,17
Tatooine,0.04,20181218,2018,12,18
Tatooine,0.05,20181219,2018,12,19
Tatooine,0.07,20181220,2018,12,20
Tatooine,0,20181221,2018,12,21
Tatooine,0.05,20181222,2018,12,22
Tatooine,0.08,20181223,2018,12,23
Tatooine,0,20181224,2018,12,24
Tatooine,0,20181225,2018,12,25
Tatooine,0.0,20181226,2018,12,26
Tatooine,0,20181227,2018,12,27
Tatooine,0.06,20181228,2018,12,28
Tatooine,0.08,20181229,2018,12,29
Tatooine,0.03,20181230,2018,12,30
Tatooine,0.08,20181231,2018,12,31
Tatooine,0.37,20190101,2019,1,1
Tatooine,0.4,20190102,2019,1,2
Tatooine,0.39,20190103,2019,1,3
Tatooine,0,20190104,2019,1,4
Tatooine,0.21,20190105,2019,1,5
Tatooine,0.22,20190106,2019,1,6
Tatooine,0,20190107,2019,1,7
Tatooine,0.31,20190108,2019,1,8
Tatooine,0.39,20190109,2019,1,9
Tatooine,0,20190110,2019,1,10
Tatooine,0,20190111,2019,1,11
Tatooine,0,20190112,2019,1,12
Tatooine,0.33,20190113,2019,1,13
Tatooine,0,20190114,2019,1,14
Tatooine,0.37,20190115,2019,1,15
Tatooine,0.29,20190116,2019,1,16
Tatooine,0.23,20190117,2019,1,17
Tatooine,0.28,20190118,2019,1,18
Tatooine,0.32,20190119,2019,1,19
Tatooine,0.23,20190120,2019,1,20
Tatooine,0.39,20190121,2019,1,21
Tatooine,0.35,20190122,2019,1,22
Tatooine,0,20190123,2019,1,23
Tatooine,0.23,20190124,2019,1,24
Tatooine,0.23,20190125,2019,1,25
Tatooine,0.26,20190126,2019,1,26
Tatooine,0,20190127,2019,1,27
Tatooine,0,20190128,2019,1,28
Tatooine,0.33,20190129,2019,1,29
Tatooine,0.31,20190130,2019,1,30
Tatooine,0.37,20190131,2019,1,31
Tatooine,0,20190201,2019,2,1
Tatooine,0,20190202,2019,2,2
Tatooine,0.38,20190203,2019,2,3
Tatooine,0.3,20190204,2019,2,4
Tatooine,0,20190205,2019,2,5
Tatooine,0,20190206,2019,2,6
Tatooine,0,20190207,2019,2,7
Tatooine,0.28,20190208,2019,2,8
Tatooine,0,20190209,2019,2,9
Tatooine,0.38,20190210,2019,2,10
Tatooine,0.28,20190211,2019,2,11
Tatooine,0.33,20190212,2019,2,12
Tatooine,0,20190213,2019,2,13
Tatooine,0.35,20190214,2019,2,14
Tatooine,0,20190215,2019,2,15
Tatooine,0,20190216,2019,2,16
Tatooine,0.28,20190217,2019,2,17
Tatooine,0.2,20190218,2019,2,18
Tatooine,0.34,20190219,2019,2,19
Tatooine,0.34,20190220,2019,2,20
Tatooine,0,20190221,2019,2,21
Tatooine,0.27,20190222,2019,2,22
Tatooine,0.34,20190223,2019,2,23
Tatooine,0,20190224,2019,2,24
Tatooine,0,20190225,2019,2,25
Tatooine,0,20190226,2019,2,26
Tatooine,0,20190227,2019,2,27
Tatooine,0.36,20190228,2019,2,28
Tatooine,0,20190301,2019,3,1
Tatooine,0.25,20190302,2019,3,2
Tatooine,0,20190303,2019,3,3
Tatooine,0,20190304,2019,3,4
Tatooine,0,20190305,2019,3,5
Tatooine,0,20190306,2019,3,6
Tatooine,0,20190307,2019,3,7
Tatooine,0.22,20190308,2019,3,8
Tatooine,0,20190309,2019,3,9
Tatooine,0,20190310,2019,3,10
Tatooine,0.27,20190311,2019,3,11
Tatooine,0.24,20190312,2019,3,12
Tatooine,0.22,20190313,2019,3,13
Tatooine,0,20190314,2019,3,14
Tatooine,0.24,20190315,2019,3,15
Tatooine,0,20190316,2019,3,16
Tatooine,0,20190317,2019,3,17
Tatooine,0.31,20190318,2019,3,18
Tatooine,0.32,20190319,2019,3,19
Tatooine,0,20190320,2019,3,20
Tatooine,0,20190321,2019,3,21
Tatooine,0.22,20190322,2019,3,22
Tatooine,0,20190323,2019,3,23
Tatooine,0.21,20190324,2019,3,24
Tatooine,0,20190325,2019,3,25
Tatooine,0,20190326,2019,3,26
Tatooine,0.23,20190327,2019,3,27
Tatooine,0.36,20190328,2019,3,28
Tatooine,0.25,20190329,2019,3,29
Tatooine,0.35,20190330,2019,3,30
Tatooine,0.3,20190331,2019,3,31
Tatooine,0,20190401,2019,4,1
Tatooine,0.25,20190402,2019,4,2
Tatooine,0.22,20190403,2019,4,3
Tatooine,0.37,20190404,2019,4,4
Tatooine,0.23,20190405,2019,4,5
Tatooine,0,20190406,2019,4,6
Tatooine,0,20190407,2019,4,7
Tatooine,0,20190408,2019,4,8
Tatooine,0,20190409,2019,4,9
Tatooine,0.29,20190410,2019,4,10
Tatooine,0.34,20190411,2019,4,11
Tatooine,0.25,20190412,2019,4,12
Tatooine,0.3,20190413,2019,4,13
Tatooine,0.33,20190414,2019,4,14
Tatooine,0.2,20190415,2019,4,15
Tatooine,0,20190416,2019,4,16
Tatooine,0.29,20190417,2019,4,17
Tatooine,0.21,20190418,2019,4,18
Tatooine,0.23,20190419,2019,4,19
Tatooine,0,20190420,2019,4,20
Tatooine,0.34,20190421,2019,4,21
Tatooine,0,20190422,2019,4,22
Tatooine,0,20190423,2019,4,23
Tatooine,0.28,20190424,2019,4,24
Tatooine,0.23,20190425,2019,4,25
Tatooine,0.28,20190426,2019,4,26
Tatooine,0.3,20190427,2019,4,27
Tatooine,0.31,20190428,2019,4,28
Tatooine,0.22,20190429,2019,4,29
Tatooine,0.32,20190430,2019,4,30
Tatooine,0,20190501,2019,5,1
Tatooine,0.28,20190502,2019,5,2
Tatooine,0.36,20190503,2019,5,3
Tatooine,0.23,20190504,2019,5,4
Tatooine,0,20190505,2019,5,5
Tatooine,0.32,20190506,2019,5,6
Tatooine,0,20190507,2019,5,7
Tatooine,0.27,20190508,2019,5,8
Tatooine,0.23,20190509,2019,5,9
Tatooine,0,20190510,2019,5,10
Tatooine,0,20190511,2019,5,11
Tatooine,0.28,20190512,2019,5,12
Tatooine,0.24,20190513,2019,5,13
Tatooine,0,20190514,2019,5,14
Tatooine,0,20190515,2019,5,15
Tatooine,0,20190516,2019,5,16
Tatooine,0,20190517,2019,5,17
Tatooine,0.3,20190518,2019,5,18
Tatooine,0.28,20190519,2019,5,19
Tatooine,0.25,20190520,2019,5,20
Tatooine,0.31,20190521,2019,5,21
Tatooine,0.32,20190522,2019,5,22
Tatooine,0.29,20190523,2019,5,23
Tatooine,0,20190524,2019,5,24
Tatooine,0.24,20190525,2019,5,25
Tatooine,0.31,20190526,2019,5,26
Tatooine,0,20190527,2019,5,27
Tatooine,0.22,20190528,2019,5,28
Tatooine,0.31,20190529,2019,5,29
Tatooine,0.4,20190530,2019,5,30
Tatooine,0.24,20190531,2019,5,31
Tatooine,0.0,20190601,2019,6,1
Tatooine,0.01,20190602,2019,6,2
Tatooine,0.08,20190603,2019,6,3
Tatooine,0.05,20190604,2019,6,4
Tatooine,0,20190605,2019,6,5
Tatooine,0.04,20190606,2019,6,6
Tatooine,0.06,20190607,2019,6,7
Tatooine,0.03,20190608,2019,6,8
Tatooine,0.09,20190609,2019,6,9
Tatooine,0,20190610,2019,6,10
Tatooine,0.0,20190611,2019,6,11
Tatooine,0.09,20190612,2019,6,12
Tatooine,0.09,20190613,2019,6,13
Tatooine,0.04,20190614,2019,6,14
Tatooine,0.02,20190615,2019,6,15
Tatooine,0,20190616,2019,6,16
